name,lon,lat
Kafelaku Coffee 貓屎咖啡,120.957794,31.380791
好食荟永和豆浆,120.9579,31.37388
聚汇阁老北京涮羊肉,120.95887,31.39492
另一家川菜馆,120.958878,31.37866
日出咖啡,120.959,31.4037
晶天地菜馆,120.959061,31.395451
永丰和陈记面饭馆,120.959167,31.39843
炝锅鱼,120.959259,31.396351
微昆山概念咖啡,120.959815,31.376415
顺水推粥,120.959999,31.359369
鱼河岸日本菜馆,120.96032,31.37664
功夫鱼,120.960373,31.376659
小贝壳自助火锅,120.9604164,31.37504703
心语咖啡,120.9609,31.3801
徐记菜馆,120.961617,31.39572
梦妍美食,120.961708,31.371861
京都日本料理铁板烧,120.962372,31.379999
元始纸上烤肉,120.963,31.35
牛魔王牛肉面,120.96352,31.37797
新陶芳私房菜,120.963737,31.396051
霸味姜母鸭,120.96398,31.39409
原味烤肉,120.964027,31.362579
忆草堂饭庄,120.964088,31.016409
胜记精品粤菜馆,120.964378,31.39786
天天醉美食,120.9648223,31.41207248
帝王食补姜母鸭,120.964844,31.401899
韩中阁烤肉,120.96565,31.37153
博大农夫山珍菜馆,120.965897,31.367809
圣安德·现场烘焙咖啡,120.966148,31.37216
原味炭火烧肉,120.966148,31.37179
乡里湘菜馆,120.966179,31.37187
伊流铁板烧,120.966331,31.37222
清粥小菜,120.9668,31.35476
老李土菜馆,120.96681,31.37847
南街小菜,120.966827,31.37269
轩窝窝特色火锅,120.967,31.3674
卢米艾咖啡,120.9676021,31.38128334
荷香茶,120.968941,31.378111
炭烧帝宝姜母鸭,120.969688,31.37789
合兴路-新岛咖啡,120.970749,31.366079
麦哈姆早点,120.971703,31.385571
汤和美食,120.97177,31.35535
重庆川菜馆,120.97245,31.3488
法朵咖啡甜点,120.974418,31.379076
九哥石斑鱼火锅粥,120.974615,31.37829
王记台湾牛肉面,120.97587,31.37966
佳香排骨酥汤面,120.97593,31.38513
A1牛排咖啡,120.975998,31.384199
怀念小菜,120.97624,31.38101
老朋友春饼,120.97624,31.3809
魔豆奶茶,120.97644,31.37849
云味茶,120.9767456,31.37815857
台北吴记麻辣火锅,120.978859,31.38695
元膳日本料理铁板烧,120.979,31.3759
不亦乐乎菜馆,120.97983,31.38855
上林烧腊饭,120.981148,31.38747
上一鼎怀石日本料理铁板烧,120.981155,31.383266
泰上皇泰国菜,120.981812,31.381517
骆记卤菜,120.9825182,31.39766897
文星阁饭庄,120.98334,31.38673
蓬莱阁海鲜,120.987907,31.720079
聚兴记猪肚鸡,120.988602,31.398399
品豪美食,120.99028,31.387489
东港粤菜馆,120.990929,31.3876
大根寿喜烧,120.991,31.3883
重庆风味火锅,120.9934,31.81648
蛮灵阁农家菜,120.9953726,31.2720541
古镇菜馆,121.000946,31.264656
翠花上酸菜,121.002129,31.37661
豆煮咖啡,121.004066,31.386757
黎记私房菜,121.005669,31.341818
御景斋美食,121.00713,31.37552
太阳雪水吧咖啡,121.007193,31.261201
舍得自助火锅,121.008003,31.258101
贵宾楼海鲜精菜馆,121.01031,31.25581
刘家酸菜鱼,121.0130054,31.2577041
湘源土菜,121.018524,31.318517
友谊饭庄,121.0199335,31.35618788
千灯肯德基,121.020179,31.259424
红心闪闪农家菜,121.0209165,31.09839422
朱卫农家菜,121.021004,31.1241
艾啦咖啡,121.027672,31.317423
百年奥灶面,121.030701,31.317648
小胖子农家菜,121.03262,31.10033
百碗香排骨米饭,121.04,31.3842
积木咖啡,121.049736,31.110168
放生桥菜馆,121.05,31.1049
朱家角 CoCo奶茶,121.051826,31.113535
山春饭庄,121.053429,31.114906
素茶,121.054183,31.113941
上海朱家角悠咖啡,121.054306,31.107591
洄澜咖啡,121.054329,31.108067
塞纳左岸咖啡,121.055237,31.38019
角菜馆,121.056,31.1092
小林煎饼,121.056399,31.109872
85极致咖啡,121.056419,31.38419
石锅烤肉,121.06852,31.560471
陆记牛杂面,121.069,31.5687
红枫林农家菜,121.0805337,31.1268069
川味小吃家常菜,121.0831201,31.25600779
杨氏川菜,121.083386,31.304213
万鸿渝香菜馆,121.08933,31.45103
青浦朱卫农家菜,121.0912517,31.12891994
德莊火锅,121.094589,31.443281
名流咖啡,121.098221,31.44458
胖师傅羊肉面,121.099579,31.45664
人民公社农家菜,121.09966,31.25655
创意私房菜,121.100351,31.449257
花园粤菜馆,121.1007,31.45416
馨欧咖啡,121.10108,31.14596
韩美味创意私房菜,121.101784,31.44524
阿品鲜茶,121.101891,31.443007
韩国烤肉,121.10235,31.445952
原上火锅,121.1051,31.16111
天天烤肉,121.1052441,31.44523799
德庄火锅,121.105928,31.446787
麦克西饼,121.10605,31.44938
经典私房菜,121.10623,31.15059
高老庄粗菜馆,121.107132,31.442686
美林蒸菜馆,121.107375,31.6508276
韩尚烤肉,121.108002,31.442101
胖子拉面,121.10817,31.14849
哈福儿咖啡,121.108391,31.151892
上海新川府活杀鸡,121.1083966,31.1597002
耿氏私房菜,121.108437,31.46105
369家常菜,121.108604,31.148106
精致涮涮火锅,121.10867,31.44616
丁香缘火锅,121.109039,31.44523
温州海鲜,121.10983,31.14839
半个月亮精致小火锅,121.1099,31.44739
初鱼坊巫山烤全鱼,121.110493,31.150508
零点咖啡,121.11074,31.1413
鱼火锅,121.11084,31.14871
川味香辣菜馆,121.11116,31.44224
凤香茗茶,121.112297,31.15884
多少咖啡,121.112732,31.449387
豪琴西餐咖啡,121.11289,31.44838
老地方家常菜馆,121.11305,31.15265
小杨生煎,121.1132403,31.1480917
元禄铁板烧,121.113274,31.148361
雅克曼咖啡,121.11443,31.14261
金瓶农家菜,121.114753,31.277341
拿渡麻辣香锅,121.115097,31.148675
石园鹅肉海鲜,121.11554,31.45914
川源火锅,121.115921,31.14522
大胡子拉面,121.116798,31.44964
龙轩饭庄,121.11779,31.174879
宝燕海鲜,121.1189794,31.20047485
阿山家常菜馆,121.119476,31.188841
东北人农家菜,121.11984,31.45125
咔浓咖啡,121.119855,31.15053487
太麻里私房牛肉面,121.120817,31.150597
再火一汤,121.121,31.2874
咏盛美食,121.12117,31.45257
胖墩石锅烤肉,121.12147,31.45533
佑心西点,121.121681,31.452204
鸡鸡鸭鸭粗菜馆,121.121788,31.45248
脆皮老婆饼,121.122818,31.453621
蒂奥莎休闲西餐,121.12394,31.45178
丑小鸭家常菜馆,121.124191,31.131762
小木屋农家菜,121.124214,31.131903
木屋炭烧,121.126297,31.284225
艾杩咖啡,121.126394,31.146749
意浓咖啡,121.12725,31.44009
艾玛咖啡,121.127899,31.147671
美美咖啡,121.128677,31.439589
假日酒店自助,121.130376,31.458776
多味坊土菜馆,121.13249,31.14557
华青乡下菜,121.133022,31.152287
韩悦-韩式烤肉,121.13431,31.462109
Lobby Coffee 羅比咖啡,121.141945,31.460135
小山城麻辣香锅,121.1433924,31.21085581
包旺锅贴,121.147361,31.288564
90度炭烧咖啡,121.149727,31.300097
馨忆坊私房菜,121.151075,31.29528097
包公寨土菜馆,121.152,31.3043
金之港私房菜,121.153,31.298599
九妹川面,121.153664,31.300356
一品江南镇江锅盖面,121.153999,31.3011
村夫烤鱼,121.153999,31.3001
金鼎牛烤肉,121.1546373,31.29799808
一品江南锅盖面,121.155251,31.301138
明谦咖啡,121.155411,31.291052
雪乡一家人东北菜,121.15583,31.295341
百惠鱼,121.156197,31.296076
蒋记传菜,121.1570791,31.29112579
旺池川菜,121.157208,31.289891
和贵小菜,121.15734,31.29323
哈尔滨私房菜,121.15772,31.29283
乾香阁私房菜,121.158225,31.29233
蜀湘鱼,121.159,31.2901
韩家菜馆,121.19253,31.47091
捅鸡,121.2154,31.285715
丽俪私房菜,121.217,31.2655
协通歌顿咖啡,121.217758,31.276711
诗缘咖啡,121.219757,31.315651
禅园素食,121.224358,31.374617
江城名家巫山烤全鱼,121.23874,31.387247
尚嘉咖啡,121.239494,31.386055
城外城土菜馆,121.23986,31.43584
艾帕咖啡,121.239967,31.385269
太麻里台湾私房牛肉面,121.242027,31.380159
258涮涮锅,121.242607,31.384398
三品缘小菜,121.242729,31.383017
VINE CAFE葡萄園咖啡,121.2428666,31.38525401
老吴菜馆,121.24304,31.38546
租卡咖啡,121.244339,31.399881
四季干锅,121.2450067,31.38614396
阿三生煎,121.245384,31.385569
简爱咖啡,121.245575,31.38443565
祖卡咖啡,121.245667,31.398598
鱼跃龙门烤全鱼,121.246109,31.388918
小宇炒饭,121.253,31.4097
农家大院农家菜,121.255257,31.415039
韩亭苑自助烤肉,121.260314,31.407972
伊諾咖啡,121.260811,31.507664
捞王猪肚鸡,121.260933,31.408317
茶油王土菜馆,121.267418,31.515343
人民广场地铁站 潮汕美食,121.3000867,31.59011934
农家乐野味饭庄,121.30107,31.52425
薪火烤鱼,121.383102,31.626669
陈记家常菜,121.384972,31.629807
八一广场 必胜客,121.389511,31.62557
蓝蝶咖啡,121.391663,31.631226
崇明土菜馆,121.391998,31.6206
台南小店BBQ自助烤肉,121.394806,31.625015
新星饮食,121.39529,31.62657
洞庭湘菜馆,121.395889,31.627008
辰记传菜,121.3959575,31.61904729
一只菜,121.39598,31.620571
夏记火锅,121.39649,31.6199
小八路面菜馆,121.397408,31.61993
舟山海鲜,121.398727,31.631162
台香豆浆,121.399957,31.621496
伊诺咖啡,121.403236,31.624855
香瀛小菜,121.403397,31.62221
诺欧咖啡,121.4101715,31.62855911
江山羊蝎子火锅,121.41275,31.62512
